0	5.3615706011620485
1	5.361570713628801
2	0
3	10.260410326745085
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	23.981970959408116
15	0
16	0
17	0
18	0
19	0
20	0
21	14.956077426341087
22	0
23	0
24	0
25	0
26	0
27	89.17686799765002
28	0
29	0
30	0
31	0
32	0
33	0
34	0
35	0
36	0
37	0
38	0
39	0
40	0
41	0
42	5.361570800588881
43	45.32897970760101
44	0
45	0
46	0
47	0
48	36.94675945189859
49	0
50	0
51	0
52	0
53	0
54	0
55	0
56	0
57	5.361570800588881
58	0
59	5.361430673507972
60	5.361570713628801
61	0
62	23.981967492109668
63	89.174626115652
64	0
65	0
66	0
67	10.260419104771103
68	0
69	5.361578226099213
70	0
71	5.361578226099213
72	0
73	5.361570931935636
74	0
75	10.260258133353236
76	0
77	5.361570931935636
78	5.361430673507972
79	5.361570931935636
80	5.361570871687455
81	5.361570713628801
82	0
83	0
84	23.981973527230966
85	5.361570147995363
86	0
87	0
88	0
89	0
90	0
91	0
92	0
93	0
94	0
95	23.98197557786718
96	53.55284742697657
97	0
98	0
99	0
100	0
101	0
102	5.3615706011620485
103	0
104	0
105	0
106	0
107	0
108	5.3615706011620485
109	0
110	14.95607773522389
111	115.77390265421604
112	0
113	0
114	0
115	0
116	0
117	14.956076727528075
118	5.361570800588881
119	0
120	0
121	0
122	0
123	0
124	0
125	0
126	5.361570713628801
127	0
128	0
129	5.361570800588881
130	0
131	5.361570871687455
132	0
133	0
134	0
135	23.98203335809205
136	5.361625457771317
137	5.361570147995363
138	0
139	5.361570871687455
140	0
141	5.361570713628801
142	0
143	0
144	23.981967492109668
145	0
146	0
147	45.32899087552516
148	0
149	0
150	0
151	0
152	0
153	0
154	0
155	0
156	0
157	10.260448900762272
158	10.260406024624743
159	10.260408932718212
160	0
161	0
162	0
163	0
164	0
165	0
166	5.361578226099213
167	5.361570871687455
168	0
169	5.361570713628801
170	0
171	0
172	5.361430673507972
173	0
174	5.361570931935636
175	5.361430673507972
176	0
177	10.260448900762272
178	0
179	19.518792105698292
180	0
181	5.361570931935636
182	10.260409523368931
183	14.95607773522389
184	5.361570931935636
185	5.361570800588881
186	5.361578226099213
187	10.260258133353236
188	0
189	5.361570931935636
190	10.260545183665009
191	0
192	0
193	0
194	0
195	0
196	5.3615706011620485
197	0
198	23.98193947038761
199	0
200	5.361570147995363
201	10.260406024624743
202	0
203	19.518630555703563
204	5.361570713628801
205	0
206	0
207	5.361430673507972
208	0
209	5.361570931935636
210	0
211	0
212	0
213	0
214	0
215	0
216	0
217	0
218	0
219	0
220	0
221	85.30596675046486
222	0
223	0
224	0
225	28.365867479496547
226	0
227	23.98197557786718
228	0
229	0
230	0
231	0
232	19.518614448678953
233	0
234	0
235	0
236	19.516439587439564
237	5.361430673507972
238	0
239	36.946726702945845
240	0
241	0
242	0
243	0
244	0
245	0
246	23.981973527230966
247	0
248	0
249	0
250	0
251	0
252	0
253	0
254	10.260410326745085
255	0
256	0
257	0
258	0
259	0
260	0
261	0
262	0
263	10.260406024624743
264	0
265	0
266	0
267	0
268	0
269	0
270	0
271	0
272	0
273	0
274	0
275	36.94679892202864
276	0
277	0
278	0
279	5.361570147995363
280	0
281	0
282	0
283	0
284	0
285	0
286	0
287	0
288	0
289	0
290	0
291	0
292	0
293	0
294	0
295	0
296	0
297	0
298	0
299	0
300	0
301	0
302	0
303	0
304	0
305	28.36654258363968
306	0
307	0
308	28.36619822959934
309	0
310	0
311	5.3615706011620485
312	0
313	0
314	10.26040996830376
315	0
316	10.26040996830376
317	0
318	0
319	5.3615706011620485
320	0
321	0
322	5.361430673507972
323	0
324	0
325	0
326	0
327	10.754785495202484
328	0
329	0
330	0
331	0
332	0
333	0
334	0
335	5.361567407372138
336	0
337	0
338	0
339	0
340	0
341	0
342	0
343	0
344	0
345	0
346	0
347	6.0
348	10.26040996830376
349	5.361570800588881
350	0
351	0
352	5.361570800588881
353	0
354	5.361570800588881
355	5.361570800588881
356	0
357	0
358	5.361578226099213
359	0
360	5.361570800588881
361	0
362	0
363	0
364	0
365	0
366	0
367	0
368	5.361570147995363
369	5.361570931935636
370	0
371	0
372	10.260410156112588
373	10.26040996830376
374	0
375	0
376	5.361570800588881
377	0
378	5.361570800588881
379	0
380	5.361570147995363
381	0
382	5.361626715162175
383	0
384	0
385	5.361570800588881
386	5.361570871687455
387	5.361570713628801
388	0
389	0
390	0
391	0
392	0
393	14.956078542967827
394	10.26040996830376
395	5.361570871687455
396	5.361570800588881
397	0
398	5.361570871687455
399	5.361570800588881
400	23.98193947038761
401	0
402	0
403	14.956091744703201
404	0
405	0
406	0
407	0
408	0
409	0
410	0
411	10.26040996830376
412	0
413	5.361567782425244
414	0
415	5.361570871687455
416	5.361578226099213
417	0
418	0
419	5.361570800588881
420	5.361570147995363
421	5.361570871687455
422	5.361570931935636
423	0
424	5.361570871687455
425	0
426	5.361570800588881
427	5.361570147995363
428	5.361570800588881
429	5.361570871687455
430	0
431	0
432	0
433	5.361570871687455
434	0
435	0
436	5.361570871687455
437	0
438	5.361570800588881
439	5.361570147995363
440	0
441	5.361570800588881
442	5.361570713628801
443	0
444	0
445	0
446	5.361570800588881
447	5.361570147995363
448	5.361570800588881
449	5.361570871687455
450	5.361570800588881
451	5.361570147995363
452	0
453	5.361570800588881
454	0
455	10.260410326745085
456	5.361570871687455
457	5.361430673507972
458	5.361570931935636
459	0
460	5.361570871687455
461	5.361578226099213
462	5.361578226099213
463	0
464	5.361570800588881
465	5.361578226099213
466	5.361578226099213
467	5.3615706011620485
468	0
469	0
470	0
471	19.518630555703563
472	0
473	5.361430673507972
474	14.956076727528075
475	14.956216262728663
476	5.361430673507972
477	5.361578226099213
478	0
479	5.361570931935636
480	5.361570871687455
481	5.361430673507972
482	5.36156662552366
483	0
484	14.956079219064401
485	14.95607773522389
486	14.956078542967827
487	23.981970959408116
488	23.981977290745657
489	0
490	0
491	0
492	36.94663510226821
493	0
494	0
495	0
496	0
497	0
498	0
499	0
500	0
501	0
502	0
503	28.366036587353296
504	5.361570871687455
505	0
506	5.361570871687455
507	0
508	10.260410326745085
509	0
510	0
511	0
512	5.361570713628801
513	0
514	0
515	5.361570800588881
516	0
517	0
518	0
519	0
520	267.934172708907
521	96.43676311013549
522	14.956076727528075
523	0
524	5.361562568485004
525	0
526	0
527	14.956168748392379
528	0
529	53.992807353252765
530	14.956117969073969
531	5.361564892258721
532	0
533	23.98201550533054
534	0
535	0
536	0
537	0
538	0
539	10.260409523368931
540	0
541	0
542	0
543	0
544	0
545	5.361578226099213
546	0
547	0
548	0
549	0
550	0
551	5.361626573305977
552	0
553	10.26023533602108
554	5.3615671671383005
555	0
556	0
557	5.361578226099213
558	23.981965664565017
559	0
560	0
561	0
562	0
563	61.64699115729266
564	10.260408932718212
565	0
566	0
567	0
568	0
569	10.260408932718212
570	0
571	0
572	0
573	53.553198586836835
574	0
575	36.94680852867631
576	0
577	0
578	0
579	0
580	0
581	5.361567407372138
582	0
583	0
584	0
585	0
586	0
587	5.361570713628801
588	0
589	0
590	0
591	5.361570713628801
592	0
593	0
594	0
595	0
596	5.361578226099213
597	32.68469963617827
598	0
599	0
600	0
601	0
602	0
603	0
604	0
605	0
606	10.260448900762272
607	5.3615706011620485
608	0
609	0
610	0
611	0
612	5.361578226099213
613	5.3615706011620485
614	0
615	5.361570147995363
616	0
617	0
618	5.361578226099213
619	0
620	0
621	5.361578226099213
622	5.361626715162175
623	0
624	5.361570800588881
625	0
626	0
627	5.361570871687455
628	10.260258133353236
629	5.361570147995363
630	0
631	0
632	10.260406024624743
633	0
634	0
635	10.26042078353938
636	0
637	0
638	0
639	5.361570800588881
640	0
641	5.361570800588881
642	5.361570147995363
643	5.361578226099213
644	0
645	0
646	5.361570713628801
647	5.361570713628801
648	0
649	5.361578226099213
650	5.361578226099213
651	5.361430673507972
652	0
653	0
654	5.361571176356371
655	5.361564182001935
656	0
657	14.956064392145127
658	0
659	10.26040996830376
660	0
661	0
662	0
663	0
664	23.981977290745657
665	0
666	112.02035525336191
667	10.260406024624743
668	0
669	0
670	0
671	80.59721836194426
672	0
673	0
674	0
675	0
676	10.260410326745085
677	0
678	0
679	0
680	0
681	0
682	5.361578226099213
683	5.361570800588881
684	0
685	0
686	0
687	5.361570147995363
688	5.361578226099213
689	0
690	0
691	0
692	5.361570931935636
693	0
694	5.361570147995363
695	5.361570800588881
696	5.361570871687455
697	0
698	0
699	0
700	5.361570800588881
701	0
702	5.361578226099213
703	10.260409523368931
704	10.26042237357378
705	0
706	5.361570800588881
707	0
708	5.361570871687455
709	0
710	5.361570931935636
711	0
712	5.361570147995363
713	0
714	5.361570713628801
715	10.260406024624743
716	5.361567685972766
717	0
718	0
719	5.361570800588881
720	5.361570800588881
721	5.361570147995363
722	0
723	0
724	5.361570871687455
725	0
726	0
727	5.361570871687455
728	237.2277587172212
729	0
730	32.68795160963957
731	0
732	0
733	0
734	5.361570800588881
735	0
736	0
737	0
738	0
739	0
740	0
741	0
742	5.361578226099213
743	0
744	5.3615706011620485
745	0
746	0
747	0
748	10.260410156112588
749	0
750	0
751	14.956075377066117
752	0
753	5.361570147995363
754	0
755	28.36600944530814
756	0
757	19.518425810252403
758	0
759	5.361570800588881
760	0
761	0
762	0
763	5.361570713628801
764	0
765	104.46924642817487
766	5.3619438564056745
767	0
768	0
769	0
770	0
771	19.518642828866007
772	0
773	0
774	0
775	14.956078542967827
776	0
777	0
778	0
779	163.4536479593291
780	61.64389548263561
781	0
782	28.36618103199708
783	14.953706678558657
784	0
785	0
786	0
787	19.518630555703563
788	0
789	14.95607773522389
790	28.36591236430853
791	0
792	0
793	0
794	10.260409523368931
795	5.361570871687455
796	32.68434189684043
797	0
798	0
799	69.62797412572488
800	57.61469027523989
801	0
802	0
803	0
804	5.361570871687455
805	5.361570871687455
806	0
807	0
808	5.36169139334762
809	0
810	5.361570147995363
811	10.26040996830376
812	0
813	5.361626925379486
814	0
815	0
816	5.361570871687455
817	0
818	0
819	5.361570800588881
820	0
821	0
822	0
823	14.956067942134588
824	0
825	0
826	0
827	0
828	5.361570871687455
829	0
830	49.45885588647072
831	0
832	19.518624596955114
833	5.3615706011620485
834	0
835	0
836	0
837	0
838	0
839	0
840	0
841	14.95607773522389
842	108.25506177066138
843	5.3615706011620485
844	0
845	0
846	0
847	0
848	0
849	5.3615706011620485
850	5.361570713628801
851	0
852	0
853	0
854	0
855	0
856	0
857	0
858	5.3615706011620485
859	0
860	14.956075377066117
861	0
862	0
863	0
864	0
865	5.361570713628801
866	5.361570800588881
867	0
868	0
869	5.361570147995363
870	5.361570713628801
871	0
872	5.361570147995363
873	5.361570871687455
874	0
875	5.361570871687455
876	0
877	5.361570147995363
878	14.95607773522389
879	5.361578226099213
880	14.956078542967827
881	0
882	0
883	5.361570931935636
884	0
885	5.361570931935636
886	0
887	0
888	19.518644129442812
889	0
890	5.361565558633814
891	0
892	23.981953232147536
893	0
894	5.361570147995363
895	0
896	0
897	0
898	0
899	10.26042237357378
900	0
901	0
902	0
903	0
904	28.366413475647605
905	0
906	0
907	14.956073287735363
908	0
909	10.26041062766266
910	14.956075377066117
911	0
912	5.361570147995363
913	10.260406024624743
914	0
915	5.361570147995363
916	0
917	5.361570713628801
918	0
919	0
920	0
921	0
922	0
923	5.361578226099213
924	5.361578226099213
925	0
926	134.3415248588444
927	0
928	0
929	126.95456560720672
930	0
931	0
932	0
933	0
934	5.361662228939241
935	5.361570871687455
936	5.361578226099213
937	0
938	5.361570871687455
939	0
940	10.260225194580958
941	0
942	5.361570871687455
943	0
944	0
945	159.86179225337116
946	0
947	5.36156662552366
948	0
949	0
950	0
951	0
952	0
953	0
954	0
955	0
956	0
957	0
958	0
959	10.260408932718212
960	0
961	0
962	0
963	0
964	0
965	0
966	0
967	0
968	0
969	0
970	0
971	0
972	0
973	0
974	0
975	0
976	0
977	5.3615706011620485
978	5.361570871687455
979	0
980	14.956076727528075
981	0
982	5.361570147995363
983	5.361570147995363
984	14.956067942134588
985	0
986	0
987	0
988	0
989	0
990	5.361430673507972
991	5.361430673507972
992	10.260406024624743
993	10.26023533602108
994	5.361578226099213
995	0
996	5.361578226099213
997	0
998	0
999	5.361570931935636
1000	5.361570871687455
1001	5.361570713628801
1002	5.361570147995363
1003	0
1004	5.361570871687455
1005	0
1006	0
1007	5.361570871687455
1008	0
1009	0
1010	5.361578226099213
1011	0
1012	5.361570147995363
1013	0
1014	0
1015	0
1016	14.95609261683159
1017	5.361567407372138
1018	0
1019	0
1020	10.260258133353236
1021	0
1022	0
1023	14.956084885002692
1024	10.260406024624743
1025	0
1026	0
1027	0
1028	0
1029	19.51768097682035
1030	10.260395367005128
1031	0
1032	0
1033	112.0203708520786
1034	5.361570800588881
1035	5.361570800588881
1036	10.260422008335375
1037	19.51864979398567
1038	5.361570147995363
1039	5.3606599708995155
1040	0
1041	0
1042	0
1043	14.956168748392379
1044	5.361570800588881
1045	0
1046	0
1047	10.26040996830376
1048	0
1049	36.946590110486945
1050	33.13757620727251
1051	10.260406024624743
1052	10.260422008335375
1053	0
1054	0
1055	23.981970959408116
1056	0
1057	0
1058	0
1059	0
1060	5.361570713628801
1061	0
1062	0
1063	5.361570800588881
1064	0
1065	0
1066	14.956075377066117
1067	5.361567407372138
1068	10.260394185183749
1069	10.260408932718212
1070	69.6272254914128
1071	0
1072	0
1073	0
1074	0
1075	5.3615706011620485
1076	5.361578226099213
1077	0
1078	0
1079	19.518626669521762
1080	5.361570871687455
1081	5.361570800588881
1082	0
1083	0
1084	0
1085	0
1086	5.361570800588881
1087	10.26042078353938
